0,13.773886,0.304
0,13.773886,0.598
0,13.773886,1.19
0,13.773886,1.43
0,13.773886,1.97
0,13.773886,2.12
0,13.773886,2.55
0,13.773886,2.612
0,13.773886,2.86
0,13.773886,2.868
0,13.773886,2.898
0,14.443992,0.288
0,14.443992,0.576
0,14.443992,1.12
0,14.443992,1.394
0,14.443992,1.85
0,14.443992,2.092
0,14.443992,2.418
0,14.443992,2.598
0,14.443992,2.776
0,14.443992,2.866
0,14.443992,2.9
0,14.443992,2.962
1,15.126086,0.816
1,15.126086,1.568
1,15.126086,2.192
1,15.126086,2.638
1,15.126086,2.87
1,15.126086,2.898
1,9.526963,1.2
1,9.526963,1.398
1,9.526963,2.122
1,9.526963,2.702
1,9.526963,2.898
0,9.947709,0.428
0,9.947709,0.796
0,9.947709,1.79
0,9.947709,1.798
0,9.947709,2.492
0,9.947709,2.854
0,9.947709,2.9
0,10.412079,0.392
0,10.412079,0.832
0,10.412079,1.436
0,10.412079,2.118
0,10.412079,2.232
0,10.412079,2.73
0,10.412079,2.9
1,10.914508,1.07
1,10.914508,1.192
1,10.914508,1.936
1,10.914508,2.338
1,10.914508,2.546
1,10.914508,2.86
1,10.914508,2.9
0,11.449985,0.37
0,11.449985,0.702
0,11.449985,1.5
0,11.449985,1.618
0,11.449985,2.316
0,11.449985,2.482
0,11.449985,2.752
0,11.449985,2.9
0,12.014093,0.342
0,12.014093,0.708
0,12.014093,1.286
0,12.014093,1.75
0,12.014093,2.05
0,12.014093,2.576
0,12.014093,2.588
0,12.014093,2.864
0,12.014093,2.9
1,12.602988,0.948
1,12.602988,1.006
1,12.602988,1.76
1,12.602988,1.948
1,12.602988,2.38
1,12.602988,2.642
1,12.602988,2.768
1,12.602988,2.9
0,13.213356,0.318
0,13.213356,0.618
0,13.213356,1.264
0,13.213356,1.458
0,13.213356,2.102
0,13.213356,2.14
0,13.213356,2.62
0,13.213356,2.688
0,13.213356,2.868
0,13.213356,2.9
0,13.213356,2.982
0,13.842357,0.3
0,13.842357,0.606
0,13.842357,1.148
0,13.842357,1.482
0,13.842357,1.876
0,13.842357,2.224
0,13.842357,2.432
0,13.842357,2.724
0,13.842357,2.782
0,13.842357,2.9
1,14.487564,0.842
1,14.487564,0.862
1,14.487564,1.598
1,14.487564,1.664
1,14.487564,2.214
1,14.487564,2.32
1,14.487564,2.648
1,14.487564,2.75
1,14.487564,2.872
1,14.487564,2.9
1,14.487564,2.964
0,15.146906,0.276
0,15.146906,0.546
0,15.146906,1.086
0,15.146906,1.312
0,15.146906,1.816
0,15.146906,1.972
0,15.146906,2.396
0,15.146906,2.476
0,15.146906,2.77
0,15.146906,2.792
0,15.146906,2.9
0,15.818617,0.264
0,15.818617,0.526
0,15.818617,1.028
0,15.818617,1.282
0,15.818617,1.714
0,15.818617,1.944
0,15.818617,2.274
0,15.818617,2.46
0,15.818617,2.67
0,15.818617,2.788
0,15.818617,2.874
0,15.818617,2.9
0,15.818617,2.952
1,16.501184,0.75
1,16.501184,1.45
1,16.501184,2.05
1,16.501184,2.512
1,16.501184,2.8
1,16.501184,2.9
0,10.320877,0.394
0,10.320877,0.842
0,10.320877,1.442
0,10.320877,2.2
0,10.320877,2.236
0,10.320877,2.732
0,10.320877,2.9
1,10.739864,1.078
1,10.739864,1.23
1,10.739864,1.944
1,10.739864,2.516
1,10.739864,2.55
1,10.739864,2.86
1,10.739864,2.898
0,11.19953,0.38
0,11.19953,0.712
0,11.19953,1.576
0,11.19953,1.63
0,11.19953,2.322
0,11.19953,2.68
0,11.19953,2.754
0,11.19953,2.9
0,11.695078,0.35
0,11.695078,0.736
0,11.695078,1.302
0,11.695078,1.864
0,11.695078,2.062
0,11.695078,2.594
0,11.695078,2.756
0,11.695078,2.866
0,11.695078,2.898
1,12.222145,0.966
1,12.222145,1.056
1,12.222145,1.778
1,12.222145,2.084
1,12.222145,2.39
1,12.222145,2.77
1,12.222145,2.796
1,12.222145,2.9
0,12.77683,0.33
0,12.77683,0.634
0,12.77683,1.336
0,12.77683,1.478
0,12.77683,2.156
0,12.77683,2.248
0,12.77683,2.628
0,12.77683,2.822
0,12.77683,2.87
0,12.77683,2.898
0,13.355694,0.308
0,13.355694,0.634
0,13.355694,1.172
0,13.355694,1.574
0,13.355694,1.896
0,13.355694,2.37
0,13.355694,2.444
0,13.355694,2.784
0,13.355694,2.838
0,13.355694,2.9
0,13.355694,2.988
1,13.955728,0.864
1,13.955728,0.906
1,13.955728,1.622
1,13.955728,1.768
1,13.955728,2.23
1,13.955728,2.46
1,13.955728,2.654
1,13.955728,2.848
1,13.955728,2.872
1,13.955728,2.898
0,14.574317,0.288
0,14.574317,0.562
0,14.574317,1.146
0,14.574317,1.338
0,14.574317,1.928
0,14.574317,1.994
0,14.574317,2.488
0,14.574317,2.528
0,14.574317,2.796
0,14.574317,2.858
0,14.574317,2.9
0,14.574317,2.966
0,15.209197,0.272
0,15.209197,0.55
0,15.209197,1.054
0,15.209197,1.354
0,15.209197,1.74
0,15.209197,2.058
0,15.209197,2.292
0,15.209197,2.582
0,15.209197,2.676
0,15.209197,2.864
0,15.209197,2.874
0,15.209197,2.898
1,15.858412,0.772
1,15.858412,0.788
1,15.858412,1.478
1,15.858412,1.53
1,15.858412,2.074
1,15.858412,2.164
1,15.858412,2.524
1,15.858412,2.626
1,15.858412,2.804
1,15.858412,2.868
1,15.858412,2.9
1,15.858412,2.952
0,16.520272,0.252
0,16.520272,0.5
0,16.520272,0.998
0,16.520272,1.212
0,16.520272,1.682
0,16.520272,1.84
0,16.520272,2.252
0,16.520272,2.342
0,16.520272,2.66
0,16.520272,2.696
0,16.520272,2.898
0,17.193317,0.242
0,17.193317,0.484
0,17.193317,0.95
0,17.193317,1.184
0,17.193317,1.596
0,17.193317,1.812
0,17.193317,2.14
0,17.193317,2.324
0,17.193317,2.554
0,17.193317,2.688
0,17.193317,2.812
0,17.193317,2.876
0,17.193317,2.9
0,17.193317,2.944
1,17.876283,0.694
1,17.876283,1.348
1,17.876283,1.922
1,17.876283,2.386
1,17.876283,2.712
1,17.876283,2.878
1,17.876283,2.898
0,11.114791,0.384
0,11.114791,0.716
0,11.114791,1.61
0,11.114791,1.634
0,11.114791,2.326
0,11.114791,2.754
0,11.114791,2.898
0,11.532261,0.354
0,11.532261,0.75
0,11.532261,1.31
0,11.532261,1.948
0,11.532261,2.068
0,11.532261,2.596
0,11.532261,2.866
0,11.532261,2.9
1,11.987833,0.978
1,11.987833,1.094
1,11.987833,1.788
1,11.987833,2.218
1,11.987833,2.396
1,11.987833,2.772
1,11.987833,2.9
0,12.477332,0.34
0,12.477332,0.644
0,12.477332,1.4
0,12.477332,1.492
0,12.477332,2.166
0,12.477332,2.406
0,12.477332,2.632
0,12.477332,2.87
0,12.477332,2.9
0,12.996926,0.316
0,12.996926,0.658
0,12.996926,1.188
0,12.996926,1.662
0,12.996926,1.91
0,12.996926,2.452
0,12.996926,2.53
0,12.996926,2.786
0,12.996926,2.9
1,13.543152,0.88
1,13.543152,0.948
1,13.543152,1.64
1,13.543152,1.876
1,13.543152,2.242
1,13.543152,2.612
1,13.543152,2.66
1,13.543152,2.872
1,13.543152,2.9
0,14.112917,0.298
0,14.112917,0.576
0,14.112917,1.206
0,14.112917,1.36
0,14.112917,2.01
0,14.112917,2.046
0,14.112917,2.496
0,14.112917,2.668
0,14.112917,2.798
0,14.112917,2.9
0,14.703486,0.28
0,14.703486,0.574
0,14.703486,1.074
0,14.703486,1.428
0,14.703486,1.76
0,14.703486,2.18
0,14.703486,2.306
0,14.703486,2.682
0,14.703486,2.708
0,14.703486,2.876
0,14.703486,2.9
0,14.703486,2.97
1,15.312451,0.792
1,15.312451,0.826
1,15.312451,1.502
1,15.312451,1.616
1,15.312451,2.092
1,15.312451,2.286
1,15.312451,2.534
1,15.312451,2.74
1,15.312451,2.808
1,15.312451,2.9
0,15.937704,0.262
0,15.937704,0.516
0,15.937704,1.048
0,15.937704,1.236
0,15.937704,1.776
0,15.937704,1.862
0,15.937704,2.358
0,15.937704,2.372
0,15.937704,2.702
0,15.937704,2.762
0,15.937704,2.878
0,15.937704,2.9
0,15.937704,2.954
0,16.577403,0.25
0,16.577403,0.506
0,16.577403,0.972
0,16.577403,1.244
0,16.577403,1.62
0,16.577403,1.91
0,16.577403,2.16
0,16.577403,2.44
0,16.577403,2.564
0,16.577403,2.782
0,16.577403,2.814
0,16.577403,2.9
1,17.229937,0.714
1,17.229937,0.726
1,17.229937,1.374
1,17.229937,1.416
1,17.229937,1.946
1,17.229937,2.022
1,17.229937,2.402
1,17.229937,2.496
1,17.229937,2.718
1,17.229937,2.796
1,17.229937,2.88
1,17.229937,2.9
1,17.229937,2.944
0,17.893904,0.234
0,17.893904,0.462
0,17.893904,0.924
0,17.893904,1.126
0,17.893904,1.566
0,17.893904,1.722
0,17.893904,2.118
0,17.893904,2.218
0,17.893904,2.542
0,17.893904,2.59
0,17.893904,2.808
0,17.893904,2.822
0,17.893904,2.9
0,18.568076,0.224
0,18.568076,0.448
0,18.568076,0.882
0,18.568076,1.1
0,18.568076,1.49
0,18.568076,1.696
0,18.568076,2.018
0,18.568076,2.198
0,18.568076,2.438
0,18.568076,2.58
0,18.568076,2.73
0,18.568076,2.818
0,18.568076,2.88
0,18.568076,2.9
0,18.568076,2.938
1,19.251382,0.644
1,19.251382,1.258
1,19.251382,1.808
1,19.251382,2.266
1,19.251382,2.612
1,19.251382,2.826
1,19.251382,2.9
1,11.908704,0.98
1,11.908704,1.108
1,11.908704,1.792
1,11.908704,2.294
1,11.908704,2.398
1,11.908704,2.772
1,11.908704,2.9
0,12.324854,0.344
0,12.324854,0.65
0,12.324854,1.44
0,12.324854,1.5
0,12.324854,2.17
0,12.324854,2.564
0,12.324854,2.634
0,12.324854,2.87
0,12.324854,2.898
0,12.77683,0.32
0,12.77683,0.674
0,12.77683,1.198
0,12.77683,1.736
0,12.77683,1.92
0,12.77683,2.456
0,12.77683,2.706
0,12.77683,2.788
0,12.77683,2.9
1,13.260972,0.892
1,13.260972,0.982
1,13.260972,1.652
1,13.260972,1.982
1,13.260972,2.25
1,13.260972,2.662
1,13.260972,2.772
1,13.260972,2.874
1,13.260972,2.898
0,13.773886,0.306
0,13.773886,0.586
0,13.773886,1.258
0,13.773886,1.374
0,13.773886,2.022
0,13.773886,2.174
0,13.773886,2.504
0,13.773886,2.8
0,13.773886,2.808
0,13.773886,2.9
0,14.312481,0.288
0,14.312481,0.596
0,14.312481,1.09
0,14.312481,1.5
0,14.312481,1.776
0,14.312481,2.316
0,14.312481,2.686
0,14.312481,2.828
0,14.312481,2.876
0,14.312481,2.898
1,14.873967,0.808
1,14.873967,0.86
1,14.873967,1.52
1,14.873967,1.706
1,14.873967,2.106
1,14.873967,2.422
1,14.873967,2.54
1,14.873967,2.81
1,14.873967,2.844
1,14.873967,2.9
1,14.873967,2.976
0,15.455848,0.272
0,15.455848,0.528
0,15.455848,1.098
0,15.455848,1.256
0,15.455848,1.878
0,15.455848,2.368
0,15.455848,2.5
0,15.455848,2.706
0,15.455848,2.854
0,15.455848,2.878
0,15.455848,2.898
0,16.055909,0.258
0,16.055909,0.526
0,16.055909,0.992
0,16.055909,1.306
0,16.055909,1.64
0,16.055909,2.014
0,16.055909,2.174
0,16.055909,2.562
0,16.055909,2.572
0,16.055909,2.816
0,16.055909,2.86
0,16.055909,2.9
0,16.055909,2.958
1,16.672186,0.73
1,16.672186,0.756
1,16.672186,1.396
1,16.672186,1.488
1,16.672186,1.964
1,16.672186,2.13
1,16.672186,2.412
1,16.672186,2.61
1,16.672186,2.722
1,16.672186,2.866
1,16.672186,2.88
1,16.672186,2.898
0,17.302946,0.242
0,17.302946,0.476
0,17.302946,0.966
0,17.302946,1.148
0,17.302946,1.644
0,17.302946,1.744
0,17.302946,2.224
0,17.302946,2.234
0,17.302946,2.598
0,17.302946,2.648
0,17.302946,2.824
0,17.302946,2.872
0,17.302946,2.9
0,17.302946,2.946
0,17.946663,0.232
0,17.946663,0.466
0,17.946663,0.902
0,17.946663,1.152
0,17.946663,1.514
0,17.946663,1.78
0,17.946663,2.038
0,17.946663,2.302
0,17.946663,2.45
0,17.946663,2.678
0,17.946663,2.736
0,17.946663,2.874
0,17.946663,2.882
0,17.946663,2.898
1,18.601991,0.662
1,18.601991,0.672
1,18.601991,1.282
1,18.601991,1.316
1,18.601991,1.83
1,18.601991,1.894
1,18.601991,2.284
1,18.601991,2.368
1,18.601991,2.62
1,18.601991,2.704
1,18.601991,2.83
1,18.601991,2.878
1,18.601991,2.9
1,18.601991,2.938
0,19.267745,0.216
0,19.267745,0.43
0,19.267745,0.858
0,19.267745,1.05
0,19.267745,1.462
0,19.267745,1.616
0,19.267745,1.994
0,19.267745,2.1
0,19.267745,2.424
0,19.267745,2.484
0,19.267745,2.724
0,19.267745,2.748
0,19.267745,2.882
0,19.267745,2.898
0,19.942882,0.208
0,19.942882,0.418
0,19.942882,0.824
0,19.942882,1.028
0,19.942882,1.398
0,19.942882,1.592
0,19.942882,1.906
0,19.942882,2.08
0,19.942882,2.326
0,19.942882,2.47
0,19.942882,2.64
0,19.942882,2.742
0,19.942882,2.834
0,19.942882,2.882
0,19.942882,2.9
0,19.942882,2.932
1,20.626481,0.602
1,20.626481,1.18
1,20.626481,1.704
1,20.626481,2.154
1,20.626481,2.512
1,20.626481,2.758
1,20.626481,2.884
1,20.626481,2.898
0,12.702618,0.322
0,12.702618,0.68
0,12.702618,1.2
0,12.702618,1.768
0,12.702618,1.922
0,12.702618,2.458
0,12.702618,2.788
0,12.702618,2.898
1,13.117606,0.898
1,13.117606,1
1,13.117606,1.658
1,13.117606,2.062
1,13.117606,2.254
1,13.117606,2.664
1,13.117606,2.874
1,13.117606,2.9
0,13.566402,0.312
0,13.566402,0.592
0,13.566402,1.298
0,13.566402,1.382
0,13.566402,2.028
0,13.566402,2.296
0,13.566402,2.506
0,13.566402,2.8
0,13.566402,2.9
0,14.045766,0.292
0,14.045766,0.61
0,14.045766,1.102
0,14.045766,1.564
0,14.045766,1.786
0,14.045766,2.322
0,14.045766,2.46
0,14.045766,2.69
0,14.045766,2.876
0,14.045766,2.9
1,14.552677,0.818
1,14.552677,0.888
1,14.552677,1.532
1,14.552677,1.792
1,14.552677,2.114
1,14.552677,2.546
1,14.552677,2.568
1,14.552677,2.81
1,14.552677,2.9
0,15.084359,0.28
0,15.084359,0.538
0,15.084359,1.142
0,15.084359,1.272
0,15.084359,1.892
0,15.084359,1.978
0,15.084359,2.376
0,15.084359,2.64
0,15.084359,2.71
0,15.084359,2.878
0,15.084359,2.9
0,15.084359,2.986
0,15.638284,0.264
0,15.638284,0.542
0,15.638284,1.008
0,15.638284,1.366
0,15.638284,1.656
0,15.638284,2.128
0,15.638284,2.186
0,15.638284,2.578
0,15.638284,2.69
0,15.638284,2.818
0,15.638284,2.9
1,16.212175,0.744
1,16.212175,0.786
1,16.212175,1.414
1,16.212175,1.562
1,16.212175,1.98
1,16.212175,2.246
1,16.212175,2.422
1,16.212175,2.726
1,16.212175,2.88
1,16.212175,2.9
1,16.212175,2.962
0,16.803984,0.25
0,16.803984,0.488
0,16.803984,1.006
0,16.803984,1.168
0,16.803984,1.728
0,16.803984,1.76
0,16.803984,2.246
0,16.803984,2.34
0,16.803984,2.604
0,16.803984,2.752
0,16.803984,2.826
0,16.803984,2.9
0,17.411885,0.238
0,17.411885,0.484
0,17.411885,0.92
0,17.411885,1.204
0,17.411885,1.534
0,17.411885,1.87
0,17.411885,2.054
0,17.411885,2.414
0,17.411885,2.46
0,17.411885,2.74
0,17.411885,2.774
0,17.411885,2.882
0,17.411885,2.9
0,17.411885,2.948
1,18.03425,0.678
1,18.03425,0.698
1,18.03425,1.304
1,18.03425,1.378
1,18.03425,1.85
1,18.03425,1.988
1,18.03425,2.296
1,18.03425,2.476
1,18.03425,2.628
1,18.03425,2.79
1,18.03425,2.832
1,18.03425,2.9
0,18.669634,0.224
0,18.669634,0.442
0,18.669634,0.894
0,18.669634,1.072
0,18.669634,1.53
0,18.669634,1.638
0,18.669634,2.088
0,18.669634,2.118
0,18.669634,2.494
0,18.669634,2.526
0,18.669634,2.752
0,18.669634,2.804
0,18.669634,2.884
0,18.669634,2.9
0,18.669634,2.938
0,19.316752,0.216
0,19.316752,0.434
0,19.316752,0.842
0,19.316752,1.072
0,19.316752,1.42
0,19.316752,1.664
0,19.316752,1.926
0,19.316752,2.174
0,19.316752,2.34
0,19.316752,2.568
0,19.316752,2.648
0,19.316752,2.816
0,19.316752,2.836
0,19.316752,2.9
1,19.974463,0.618
1,19.974463,0.626
1,19.974463,1.202
1,19.974463,1.23
1,19.974463,1.726
1,19.974463,1.78
1,19.974463,2.172
1,19.974463,2.248
1,19.974463,2.522
1,19.974463,2.602
1,19.974463,2.762
1,19.974463,2.824
1,19.974463,2.884
1,19.974463,2.9
1,19.974463,2.932
0,20.641754,0.202
0,20.641754,0.402
0,20.641754,0.802
0,20.641754,0.984
0,20.641754,1.372
0,20.641754,1.522
0,20.641754,1.882
0,20.641754,1.992
0,20.641754,2.31
0,20.641754,2.378
0,20.641754,2.632
0,20.641754,2.664
0,20.641754,2.832
0,20.641754,2.84
0,20.641754,2.9
0,21.317726,0.196
0,21.317726,0.39
0,21.317726,0.772
0,21.317726,0.964
0,21.317726,1.316
0,21.317726,1.498
0,21.317726,1.804
0,21.317726,1.972
0,21.317726,2.22
0,21.317726,2.364
0,21.317726,2.546
0,21.317726,2.658
0,21.317726,2.77
0,21.317726,2.838
0,21.317726,2.886
0,21.317726,2.9
0,21.317726,2.928
1,22.001579,0.566
1,22.001579,1.11
1,22.001579,1.61
1,22.001579,2.05
1,22.001579,2.41
1,22.001579,2.678
1,22.001579,2.844
1,22.001579,2.9
0,13.496531,0.314
0,13.496531,0.594
0,13.496531,1.312
0,13.496531,1.386
0,13.496531,2.03
0,13.496531,2.364
0,13.496531,2.508
0,13.496531,2.8
0,13.496531,2.9
0,13.91049,0.294
0,13.91049,0.62
0,13.91049,1.108
0,13.91049,1.604
0,13.91049,1.792
0,13.91049,2.324
0,13.91049,2.602
0,13.91049,2.69
0,13.91049,2.876
0,13.91049,2.898
1,14.356452,0.826
1,14.356452,0.908
1,14.356452,1.54
1,14.356452,1.862
1,14.356452,2.12
1,14.356452,2.548
1,14.356452,2.726
1,14.356452,2.812
1,14.356452,2.9
0,14.83153,0.286
0,14.83153,0.544
0,14.83153,1.178
0,14.83153,1.282
0,14.83153,1.9
0,14.83153,2.078
0,14.83153,2.382
0,14.83153,2.712
0,14.83153,2.784
0,14.83153,2.878
0,14.83153,2.898
0,15.333019,0.268
0,15.333019,0.558
0,15.333019,1.018
0,15.333019,1.42
0,15.333019,1.668
0,15.333019,2.194
0,15.333019,2.244
0,15.333019,2.582
0,15.333019,2.816
0,15.333019,2.9
1,15.858412,0.756
1,15.858412,0.812
1,15.858412,1.428
1,15.858412,1.634
1,15.858412,1.99
1,15.858412,2.37
1,15.858412,2.428
1,15.858412,2.728
1,15.858412,2.836
1,15.858412,2.88
1,15.858412,2.898
0,16.405414,0.256
0,16.405414,0.496
0,16.405414,1.046
0,16.405414,1.182
0,16.405414,1.774
0,16.405414,1.814
0,16.405414,2.256
0,16.405414,2.464
0,16.405414,2.61
0,16.405414,2.826
